213, 213
417, 417
545, 545
629, 629
627, 627
629, 629
633, 633
634, 634
634, 634
636, 636
658, 658
649, 649
652, 652
670, 670
653, 653
642, 642
626, 626
648, 648
660, 660
633, 633
641, 641
657, 657
645, 645
637, 637
644, 644
653, 653
635, 635
644, 644
659, 659
627, 627
642, 642
664, 664
631, 631
655, 655
653, 653
647, 647
627, 627
652, 652
655, 655
634, 634
646, 646
669, 669
625, 625
640, 640
664, 664
646, 646
638, 638
649, 649
643, 643
